,number,value,datetime_start,datetime_complete,duration,params_alpha_actor,params_alpha_critic,state
94,94,-0.4059091972286165,2024-09-28 16:01:45.203573,2024-09-28 16:01:46.142836,0 days 00:00:00.939263,0.3517328599392502,0.058725825699084966,COMPLETE
95,95,-0.3017971181771642,2024-09-28 16:01:46.143832,2024-09-28 16:01:47.231745,0 days 00:00:01.087913,0.2657649121697681,0.03407661367564757,COMPLETE
96,96,-0.4372462552541885,2024-09-28 16:01:47.232779,2024-09-28 16:01:48.217120,0 days 00:00:00.984341,0.23060441183817373,0.07722180887348244,COMPLETE
97,97,-0.14700442906817981,2024-09-28 16:01:48.218343,2024-09-28 16:01:49.352732,0 days 00:00:01.134389,0.37907159752551134,0.01079929087153112,COMPLETE
98,98,-0.5292071393884716,2024-09-28 16:01:49.354006,2024-09-28 16:01:50.155650,0 days 00:00:00.801644,0.3875401477377492,0.11926913415014911,COMPLETE
99,99,-0.3286813910751106,2024-09-28 16:01:50.156748,2024-09-28 16:01:51.136202,0 days 00:00:00.979454,0.2994991251655067,0.03948857029867471,COMPLETE
100,100,-0.5698380279045571,2024-09-28 16:01:51.137322,2024-09-28 16:01:51.995227,0 days 00:00:00.857905,0.21356422222911242,0.15945745736451195,COMPLETE
101,101,-0.16052923847239348,2024-09-28 16:01:51.996320,2024-09-28 16:01:53.122124,0 days 00:00:01.125804,0.43721927984132647,0.011816748908493591,COMPLETE
102,102,-0.2818357238630806,2024-09-28 16:01:53.123153,2024-09-28 16:01:54.178976,0 days 00:00:01.055823,0.41598813094811965,0.02879910096990368,COMPLETE
103,103,-0.41355084812859705,2024-09-28 16:01:54.180011,2024-09-28 16:01:55.081068,0 days 00:00:00.901057,0.3398163269145337,0.060641501102541046,COMPLETE
104,104,-0.652992508604714,2024-09-28 16:01:55.082008,2024-09-28 16:01:55.748404,0 days 00:00:00.666396,0.3156270203411068,0.3818168359346838,COMPLETE
105,105,-0.14939078121403573,2024-09-28 16:01:55.749473,2024-09-28 16:01:56.916101,0 days 00:00:01.166628,0.46832765736005366,0.011169827660784375,COMPLETE
106,106,-0.48326114011112886,2024-09-28 16:01:56.917077,2024-09-28 16:01:57.814519,0 days 00:00:00.897442,0.37387700764953813,0.09130103526264832,COMPLETE
107,107,-0.30498590661511193,2024-09-28 16:01:57.815423,2024-09-28 16:01:58.763918,0 days 00:00:00.948495,0.8508398181933601,0.030858106465606633,COMPLETE
108,108,-0.4614241055111825,2024-09-28 16:01:58.764993,2024-09-28 16:01:59.639982,0 days 00:00:00.874989,0.537443778668824,0.07286203778202922,COMPLETE
109,109,-0.36990380480276147,2024-09-28 16:01:59.640922,2024-09-28 16:02:00.681052,0 days 00:00:01.040130,0.2613345712325283,0.049354104774077215,COMPLETE
110,110,-0.2777971654254306,2024-09-28 16:02:00.682047,2024-09-28 16:02:01.777419,0 days 00:00:01.095372,0.2871757954728429,0.02849521067674518,COMPLETE
111,111,-0.14880408128887052,2024-09-28 16:02:01.778283,2024-09-28 16:02:02.965391,0 days 00:00:01.187108,0.4682766186665672,0.010887028933435256,COMPLETE
112,112,-0.15285959079030983,2024-09-28 16:02:02.966304,2024-09-28 16:02:04.098400,0 days 00:00:01.132096,0.44013649729960547,0.011319559157341012,COMPLETE
113,113,-0.3910094788302445,2024-09-28 16:02:04.099388,2024-09-28 16:02:05.026005,0 days 00:00:00.926617,0.506537695715383,0.053829274825370754,COMPLETE
114,114,-0.4612518590789656,2024-09-28 16:02:05.027054,2024-09-28 16:02:05.861751,0 days 00:00:00.834697,0.5621597844127565,0.07836705670155285,COMPLETE
115,115,-0.511738184244812,2024-09-28 16:02:05.862844,2024-09-28 16:02:06.653335,0 days 00:00:00.790491,0.4184193869476761,0.10864382537166292,COMPLETE
116,116,-0.3394910834105469,2024-09-28 16:02:06.654398,2024-09-28 16:02:07.606350,0 days 00:00:00.951952,0.4755485556154836,0.03873338889462703,COMPLETE
117,117,-0.2748337308995405,2024-09-28 16:02:07.607968,2024-09-28 16:02:08.674775,0 days 00:00:01.066807,0.45150733117388914,0.027154258292125175,COMPLETE
118,118,-0.3970490252875396,2024-09-28 16:02:08.675907,2024-09-28 16:02:09.696466,0 days 00:00:01.020559,0.17061150369192057,0.06364597981601512,COMPLETE
119,119,-0.5465392385455103,2024-09-28 16:02:09.697430,2024-09-28 16:02:10.452249,0 days 00:00:00.754819,0.4127054063788609,0.13292249100107173,COMPLETE
120,120,-0.16355256625086476,2024-09-28 16:02:10.453156,2024-09-28 16:02:11.586002,0 days 00:00:01.132846,0.3832116554266677,0.012276084350895892,COMPLETE
121,121,-0.37844965474017445,2024-09-28 16:02:11.586934,2024-09-28 16:02:12.537395,0 days 00:00:00.950461,0.4408874243909113,0.04923612145326533,COMPLETE
122,122,-0.15424713300039597,2024-09-28 16:02:12.538326,2024-09-28 16:02:13.689479,0 days 00:00:01.151153,0.46771964607311567,0.011463101643190565,COMPLETE
123,123,-0.15128848460009856,2024-09-28 16:02:13.690489,2024-09-28 16:02:14.835997,0 days 00:00:01.145508,0.5123503103813467,0.011170261639521766,COMPLETE
124,124,-0.4933091258512584,2024-09-28 16:02:14.836974,2024-09-28 16:02:15.664097,0 days 00:00:00.827123,0.5561206541221535,0.08989344969548858,COMPLETE
125,125,-0.3121311847009486,2024-09-28 16:02:15.665241,2024-09-28 16:02:16.658308,0 days 00:00:00.993067,0.5116341874778956,0.032731715689089114,COMPLETE
126,126,-0.4354531853781282,2024-09-28 16:02:16.659315,2024-09-28 16:02:17.502035,0 days 00:00:00.842720,0.5201302739231609,0.06526065886907331,COMPLETE
127,127,-0.15667503954334372,2024-09-28 16:02:17.502997,2024-09-28 16:02:18.595166,0 days 00:00:01.092169,0.613889495760342,0.011105411399626829,COMPLETE
