,number,value,datetime_start,datetime_complete,duration,params_alpha_actor,params_alpha_critic,state
321,321,-0.12931443588149627,2024-09-28 21:18:40.890460,2024-09-28 21:18:47.665830,0 days 00:00:06.775370,0.0688119821063284,0.010900184193493995,COMPLETE
322,322,-0.30528073464180977,2024-09-28 21:18:47.666848,2024-09-28 21:18:53.733796,0 days 00:00:06.066948,0.07513127607024936,0.04071972489503177,COMPLETE
323,323,-0.31652617142712247,2024-09-28 21:18:53.734805,2024-09-28 21:19:00.081499,0 days 00:00:06.346694,0.012099474857125505,0.0765425487626724,COMPLETE
324,324,-0.24288564724897913,2024-09-28 21:19:00.082766,2024-09-28 21:19:06.196438,0 days 00:00:06.113672,0.03894073938466156,0.028482545942278562,COMPLETE
325,325,-0.35176229108089696,2024-09-28 21:19:06.197569,2024-09-28 21:19:11.694315,0 days 00:00:05.496746,0.06131304398458923,0.058980682306822525,COMPLETE
326,326,-0.25049063831825236,2024-09-28 21:19:11.695438,2024-09-28 21:19:17.551770,0 days 00:00:05.856332,0.0823707459721794,0.027680669676328207,COMPLETE
327,327,-0.23490089313095527,2024-09-28 21:19:17.552939,2024-09-28 21:19:23.752907,0 days 00:00:06.199968,0.030845832425693664,0.0277918104538098,COMPLETE
328,328,-0.12250808011279025,2024-09-28 21:19:23.753962,2024-09-28 21:19:29.972171,0 days 00:00:06.218209,0.09693708838792855,0.010099455620731303,COMPLETE
329,329,-0.1313374681544679,2024-09-28 21:19:29.973235,2024-09-28 21:19:36.135227,0 days 00:00:06.161992,0.10287605765352287,0.01082344474520626,COMPLETE
330,330,-0.3246217253152245,2024-09-28 21:19:36.136293,2024-09-28 21:19:41.743269,0 days 00:00:05.606976,0.08091325388924019,0.045827304423356814,COMPLETE
331,331,-0.30148132181796433,2024-09-28 21:19:41.744470,2024-09-28 21:19:47.572592,0 days 00:00:05.828122,0.0509348574441191,0.04274864152479315,COMPLETE
332,332,-0.12898029872124775,2024-09-28 21:19:47.573708,2024-09-28 21:19:53.731343,0 days 00:00:06.157635,0.09832699744734391,0.01058008328219353,COMPLETE
333,333,-0.12193674509692526,2024-09-28 21:19:53.732426,2024-09-28 21:20:00.001676,0 days 00:00:06.269250,0.07517890302813035,0.010061270157486106,COMPLETE
334,334,-0.4627910417072285,2024-09-28 21:20:00.002781,2024-09-28 21:20:04.005731,0 days 00:00:04.002950,0.07073412188492656,0.6114784093723247,COMPLETE
335,335,-0.384590805919078,2024-09-28 21:20:04.006747,2024-09-28 21:20:09.067602,0 days 00:00:05.060855,0.09077064701517441,0.06727353817075793,COMPLETE
336,336,-0.27128661267883813,2024-09-28 21:20:09.068790,2024-09-28 21:20:15.002571,0 days 00:00:05.933781,0.05683551934506763,0.0336666025218397,COMPLETE
337,337,-0.25384272018555515,2024-09-28 21:20:15.003596,2024-09-28 21:20:20.723490,0 days 00:00:05.719894,0.10088023585737747,0.027868541172553416,COMPLETE
338,338,-0.35461024768975086,2024-09-28 21:20:20.724499,2024-09-28 21:20:26.147588,0 days 00:00:05.423089,0.08041906347854741,0.056253555459520384,COMPLETE
339,339,-0.3827194354670559,2024-09-28 21:20:26.148657,2024-09-28 21:20:30.981547,0 days 00:00:04.832890,0.03970443707090633,0.7572977441232893,COMPLETE
340,340,-0.25588526479602935,2024-09-28 21:20:30.982561,2024-09-28 21:20:36.758561,0 days 00:00:05.776000,0.10701762301967409,0.02796497967942551,COMPLETE
341,341,-0.1320038283309679,2024-09-28 21:20:36.759601,2024-09-28 21:20:42.987831,0 days 00:00:06.228230,0.060984523321676296,0.011106808573467889,COMPLETE
342,342,-0.2769256889444993,2024-09-28 21:20:42.988954,2024-09-28 21:20:49.359412,0 days 00:00:06.370458,0.011770825417280348,0.043791960621210504,COMPLETE
343,343,-0.1200847123038797,2024-09-28 21:20:49.360673,2024-09-28 21:20:55.821687,0 days 00:00:06.461014,0.034724693985956595,0.010445091659116697,COMPLETE
344,344,-0.37010008291078894,2024-09-28 21:20:55.822882,2024-09-28 21:21:01.604052,0 days 00:00:05.781170,0.03549462875011046,0.09020559813229939,COMPLETE
345,345,-0.2572987409564338,2024-09-28 21:21:01.605122,2024-09-28 21:21:07.497775,0 days 00:00:05.892653,0.07080629346070896,0.028717208104771894,COMPLETE
346,346,-0.3195439004566206,2024-09-28 21:21:07.498938,2024-09-28 21:21:13.517317,0 days 00:00:06.018379,0.02831226155362668,0.060441647878321916,COMPLETE
347,347,-0.31162166073134523,2024-09-28 21:21:13.518410,2024-09-28 21:21:19.211100,0 days 00:00:05.692690,0.06034954867200198,0.04521878272571961,COMPLETE
348,348,-0.12695454552480487,2024-09-28 21:21:19.212151,2024-09-28 21:21:25.529940,0 days 00:00:06.317789,0.048032223704461585,0.01081662068827907,COMPLETE
349,349,-0.45537647698986283,2024-09-28 21:21:25.530989,2024-09-28 21:21:30.402629,0 days 00:00:04.871640,0.046827041212063006,0.24384951575660435,COMPLETE
350,350,-0.11641168279755923,2024-09-28 21:21:30.404203,2024-09-28 21:21:36.928989,0 days 00:00:06.524786,0.011455373446116534,0.010164700252303966,COMPLETE
351,351,-0.24206628468563693,2024-09-28 21:21:36.930082,2024-09-28 21:21:42.929742,0 days 00:00:05.999660,0.020913705469399656,0.029357139661792653,COMPLETE
352,352,-0.36239366424584946,2024-09-28 21:21:42.930959,2024-09-28 21:21:47.936071,0 days 00:00:05.005112,0.032592438519890424,0.6792975807262918,COMPLETE
353,353,-0.3305042432610711,2024-09-28 21:21:47.937296,2024-09-28 21:21:53.602293,0 days 00:00:05.664997,0.018641045217545713,0.36222785128661306,COMPLETE
354,354,-0.11697639887873268,2024-09-28 21:21:53.603450,2024-09-28 21:22:00.127729,0 days 00:00:06.524279,0.013249282206222658,0.010136783130322298,COMPLETE
355,355,-0.22715311617623657,2024-09-28 21:22:00.128766,2024-09-28 21:22:06.166586,0 days 00:00:06.037820,0.010076383897401694,0.8270733626680119,COMPLETE
356,356,-0.29843330891434855,2024-09-28 21:22:06.167673,2024-09-28 21:22:12.038687,0 days 00:00:05.871014,0.04361186116703557,0.04406568479173229,COMPLETE
357,357,-0.3317781946674049,2024-09-28 21:22:12.039674,2024-09-28 21:22:17.823266,0 days 00:00:05.783592,0.02917173158645996,0.06295092609921484,COMPLETE
358,358,-0.2568182930258314,2024-09-28 21:22:17.824381,2024-09-28 21:22:23.857656,0 days 00:00:06.033275,0.04709427028416345,0.030181337064063136,COMPLETE
359,359,-0.24125967556354466,2024-09-28 21:22:23.858745,2024-09-28 21:22:30.194202,0 days 00:00:06.335457,0.016616060325749634,0.030009403715130244,COMPLETE
360,360,-0.40789523061495725,2024-09-28 21:22:30.195368,2024-09-28 21:22:35.219734,0 days 00:00:05.024366,0.09469223724284814,0.0774482455285069,COMPLETE
361,361,-0.12030213284448335,2024-09-28 21:22:35.220739,2024-09-28 21:22:41.484270,0 days 00:00:06.263531,0.03780053664026378,0.010153596130532315,COMPLETE
362,362,-0.3072898506202241,2024-09-28 21:22:41.485491,2024-09-28 21:22:47.267643,0 days 00:00:05.782152,0.04515135419539475,0.043759514471410695,COMPLETE
363,363,-0.11862142787117745,2024-09-28 21:22:47.268697,2024-09-28 21:22:53.703577,0 days 00:00:06.434880,0.024210556717152325,0.010340181739338233,COMPLETE
364,364,-0.23110384121541386,2024-09-28 21:22:53.704656,2024-09-28 21:23:00.185447,0 days 00:00:06.480791,0.01146228691561612,0.030350647147020935,COMPLETE
365,365,-0.3228178875326572,2024-09-28 21:23:00.186534,2024-09-28 21:23:06.147912,0 days 00:00:05.961378,0.0317837790118886,0.05578831961339116,COMPLETE
366,366,-0.11886946532690648,2024-09-28 21:23:06.148964,2024-09-28 21:23:12.485593,0 days 00:00:06.336629,0.031080049990188572,0.010261416145132218,COMPLETE
367,367,-0.24150263631823718,2024-09-28 21:23:12.486686,2024-09-28 21:23:18.712486,0 days 00:00:06.225800,0.033423941480778166,0.029337701150090285,COMPLETE
368,368,-0.2823341492136748,2024-09-28 21:23:18.713578,2024-09-28 21:23:25.095249,0 days 00:00:06.381671,0.01111928373902741,0.04583269257795641,COMPLETE
369,369,-0.2548315339987567,2024-09-28 21:23:25.096260,2024-09-28 21:23:31.198834,0 days 00:00:06.102574,0.05075239762405667,0.030430359565391356,COMPLETE
370,370,-0.11730386014866277,2024-09-28 21:23:31.200152,2024-09-28 21:23:38.571815,0 days 00:00:07.371663,0.03173691608204013,0.010270194420122978,COMPLETE
371,371,-0.35631646972724557,2024-09-28 21:23:38.573285,2024-09-28 21:23:44.467838,0 days 00:00:05.894553,0.03504821284522328,0.07408412048803974,COMPLETE
372,372,-0.11415194542057745,2024-09-28 21:23:44.468887,2024-09-28 21:23:51.185289,0 days 00:00:06.716402,0.010130111563524394,0.010172669693958764,COMPLETE
373,373,-0.28022889671929085,2024-09-28 21:23:51.186321,2024-09-28 21:23:57.393918,0 days 00:00:06.207597,0.012689526925781153,0.04602453464960658,COMPLETE
374,374,-0.23809735128127038,2024-09-28 21:23:57.394932,2024-09-28 21:24:03.559565,0 days 00:00:06.164633,0.05190434573550586,0.026323694168144077,COMPLETE
375,375,-0.3315888436611861,2024-09-28 21:24:03.561034,2024-09-28 21:24:09.430536,0 days 00:00:05.869502,0.03547820676754038,0.06056143801355801,COMPLETE
376,376,-0.12098345275870231,2024-09-28 21:24:09.431737,2024-09-28 21:24:15.913043,0 days 00:00:06.481306,0.02619786939196517,0.010410575689612418,COMPLETE
377,377,-0.11210673905568094,2024-09-28 21:24:15.913992,2024-09-28 21:24:22.563526,0 days 00:00:06.649534,0.011364516316006677,0.010047432456888753,COMPLETE
378,378,-0.3181833035232805,2024-09-28 21:24:22.565049,2024-09-28 21:24:28.803004,0 days 00:00:06.237955,0.010807115959523455,0.2959339163178449,COMPLETE
379,379,-0.2355722582687838,2024-09-28 21:24:28.804337,2024-09-28 21:24:35.530808,0 days 00:00:06.726471,0.010389525320838809,0.03015303940560591,COMPLETE
380,380,-0.2904866408284629,2024-09-28 21:24:35.531824,2024-09-28 21:24:41.793887,0 days 00:00:06.262063,0.029888791365095244,0.04250243002088165,COMPLETE
381,381,-0.365385968506651,2024-09-28 21:24:41.794961,2024-09-28 21:24:46.211529,0 days 00:00:04.416568,0.055501424853675894,0.9996097990536741,COMPLETE
382,382,-0.3678137783476963,2024-09-28 21:24:46.212581,2024-09-28 21:24:52.260530,0 days 00:00:06.047949,0.030153129938519378,0.09838993471031972,COMPLETE
383,383,-0.11856520467061933,2024-09-28 21:24:52.261804,2024-09-28 21:24:58.951907,0 days 00:00:06.690103,0.0487757437483348,0.010246496163049196,COMPLETE
384,384,-0.2416829246917733,2024-09-28 21:24:58.953228,2024-09-28 21:25:05.583982,0 days 00:00:06.630754,0.047630356722332734,0.0279769051178193,COMPLETE
385,385,-0.3474459505173526,2024-09-28 21:25:05.585191,2024-09-28 21:25:11.294456,0 days 00:00:05.709265,0.05347358762319952,0.0602235797371443,COMPLETE
386,386,-0.24020969939435138,2024-09-28 21:25:11.295517,2024-09-28 21:25:17.578866,0 days 00:00:06.283349,0.03372878725662658,0.028653173938767477,COMPLETE
387,387,-0.2978292667338989,2024-09-28 21:25:17.579978,2024-09-28 21:25:23.897064,0 days 00:00:06.317086,0.03055070054249104,0.047299104666620295,COMPLETE
388,388,-0.22805598144714612,2024-09-28 21:25:23.898601,2024-09-28 21:25:30.616767,0 days 00:00:06.718166,0.02563644404792464,0.02718417448886152,COMPLETE
389,389,-0.13059900531749172,2024-09-28 21:25:30.618091,2024-09-28 21:25:36.903011,0 days 00:00:06.284920,0.05766675974301236,0.010950104978231893,COMPLETE
390,390,-0.26704147221132535,2024-09-28 21:25:36.904047,2024-09-28 21:25:42.937647,0 days 00:00:06.033600,0.01049379536173991,0.5111006915607611,COMPLETE
391,391,-0.12264137235548492,2024-09-28 21:25:42.938726,2024-09-28 21:25:49.265489,0 days 00:00:06.326763,0.06317085436469287,0.010473799332947103,COMPLETE
392,392,-0.31887182868625535,2024-09-28 21:25:49.266517,2024-09-28 21:25:54.740203,0 days 00:00:05.473686,0.0678986143535843,0.04548350789184858,COMPLETE
393,393,-0.2959676803349835,2024-09-28 21:25:54.741309,2024-09-28 21:26:00.828186,0 days 00:00:06.086877,0.010617981260694867,0.393695656103839,COMPLETE
394,394,-0.3497110595067716,2024-09-28 21:26:00.829412,2024-09-28 21:26:06.648030,0 days 00:00:05.818618,0.03255061194991712,0.07614093162361713,COMPLETE
395,395,-0.1193484102258753,2024-09-28 21:26:06.649050,2024-09-28 21:26:13.119809,0 days 00:00:06.470759,0.06428731417878093,0.010039805604760641,COMPLETE
396,396,-0.25472254008470857,2024-09-28 21:26:13.120897,2024-09-28 21:26:19.313697,0 days 00:00:06.192800,0.06127611765684087,0.02985897704520648,COMPLETE
397,397,-0.3351588363162616,2024-09-28 21:26:19.314895,2024-09-28 21:26:25.154484,0 days 00:00:05.839589,0.04365801801664644,0.05696638327275296,COMPLETE
398,398,-0.2888562099189716,2024-09-28 21:26:25.155688,2024-09-28 21:26:31.278470,0 days 00:00:06.122782,0.02906715496416671,0.042179554149599716,COMPLETE
399,399,-0.2535506363881321,2024-09-28 21:26:31.279794,2024-09-28 21:26:37.043368,0 days 00:00:05.763574,0.06939826165454747,0.02840175774949371,COMPLETE
